[2020-01-29 02:34:09] main.ERROR: Error: Application is not installed yet.  [] []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_3","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_9","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_10","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_11","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_17","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_18","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_19","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_20","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_27","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_28","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_29","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_30","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_31","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_32","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_33","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_34","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_35","FPC"],"mode":"matchingTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-01-29 02:59:03] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/tienda/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
